Run 1: Time (min),Run 1: pH,Run 1: Temperature (°C),Run 1: Volume of NaOH Added (cm³),Run 2: Time (min),Run 2: pH,Run 2: Temperature (°C),Run 2: Volume of NaOH Added (cm³),Run 3: Time (min),Run 3: pH,Run 3: Temperature (°C),Run 3: Volume of NaOH Added (cm³)
0.0,3.073,26.070138,0.0,0.0,3.038,25.765009,0.0,0.0,3.038,25.810175,0.0
0.0166666666667,3.118,26.100139,,0.0166666666667,3.012,25.755366,,0.0166666666667,3.053,25.875571,
0.0333333333333,3.104,26.099586,,0.0333333333333,3.017,25.77649,,0.0333333333333,3.012,25.835911,
0.05,3.099,26.043206,,0.05,3.051,25.772656,,0.05,3.024,25.814728,
0.0666666666667,3.123,26.051827,,0.0666666666667,2.98,25.782289,,0.0666666666667,3.024,25.846243,
0.0833333333333,3.058,26.084783,,0.0833333333333,3.068,25.749728,,0.0833333333333,3.055,25.827191,
0.1,3.112,26.070094,,0.1,3.049,25.749996,,0.1,3.026,25.824316,
0.116666666667,3.08,26.076083,,0.116666666667,3.071,25.750573,,0.116666666667,3.026,25.83917,
0.133333333333,3.133,26.055002,,0.133333333333,3.05,25.778871,,0.133333333333,3.033,25.803536,
0.15,3.121,26.086747,,0.15,3.02,25.790122,,0.15,3.039,25.836426,
0.166666666667,3.07,26.084715,,0.166666666667,3.053,25.750978,,0.166666666667,3.0,25.867633,
0.183333333333,3.063,26.067576,,0.183333333333,3.048,25.753109,,0.183333333333,3.006,25.837248,
0.2,3.046,26.085896,,0.2,3.016,25.767886,,0.2,2.985,25.8204,
0.216666666667,3.173,26.072702,,0.216666666667,3.036,25.756689,,0.216666666667,3.057,25.819232,
0.233333333333,3.092,26.047618,,0.233333333333,3.015,25.779196,,0.233333333333,3.008,25.819718,
0.25,3.113,26.066371,,0.25,3.019,25.718019,,0.25,3.039,25.822845,
0.266666666667,3.067,26.04127,,0.266666666667,3.06,25.74797,,0.266666666667,3.0,25.820368,
0.283333333333,3.065,26.076565,,0.283333333333,3.023,25.750306,,0.283333333333,3.014,25.846251,
0.3,3.119,26.057997,,0.3,3.017,25.718097,,0.3,3.028,25.79326,
0.316666666667,3.073,26.053846,,0.316666666667,3.016,25.745232,,0.316666666667,3.051,25.845164,
0.333333333333,3.083,26.045377,,0.333333333333,3.058,25.747651,,0.333333333333,3.041,25.820331,
0.35,3.074,26.081994,,0.35,3.024,25.760482,,0.35,3.019,25.835463,
0.366666666667,3.095,26.051549,,0.366666666667,3.013,25.789664,,0.366666666667,2.995,25.805385,
0.383333333333,3.065,26.047525,,0.383333333333,3.03,25.761053,,0.383333333333,3.03,25.854497,
0.4,3.069,26.047597,,0.4,3.087,25.745338,,0.4,3.014,25.851388,
0.416666666667,3.069,26.066738,,0.416666666667,3.03,25.764815,,0.416666666667,3.102,25.847116,
0.433333333333,3.105,26.059045,,0.433333333333,3.076,25.786938,,0.433333333333,3.02,25.797629,
0.45,3.106,26.05999,,0.45,2.975,25.746435,,0.45,3.027,25.844507,
0.466666666667,3.105,26.060352,,0.466666666667,3.078,25.749193,,0.466666666667,3.03,25.836021,
0.483333333333,3.121,26.088761,,0.483333333333,3.05,25.778575,,0.483333333333,3.031,25.795819,
0.5,3.106,26.036348,,0.5,3.061,25.761524,,0.5,3.057,25.827438,
0.516666666667,3.113,26.034231,,0.516666666667,3.047,25.778904,,0.516666666667,3.057,25.836664,
0.533333333333,3.167,26.025296,,0.533333333333,3.158,25.770032,,0.533333333333,3.019,25.839046,
0.55,3.213,26.049535,,0.55,3.159,25.787238,,0.55,3.042,25.83147,
